"alpha","MolMR","LabuteASA","NumValenceElectrons","HeavyAtomCount","TPSA"
73.67,30.3506,53.539177,50.0,9.0,64.25
75.28,32.0666,54.260143,54.0,9.0,49.69
72.47,29.9965,53.00411,50.0,9.0,51.4
76.96,33.005,53.556515,48.0,9.0,34.14
94.69,41.273,58.652958,54.0,9.0,0.0
64.22,27.2681,44.71757,42.0,8.0,72.5
73.76,29.1681,50.316055,48.0,9.0,88.51
63.84,29.032,50.70828,48.0,9.0,52.21
81.09,33.8138,54.83008,50.0,9.0,29.46
80.94,34.109,55.389896,50.0,9.0,12.53
61.39,25.983,51.689514,50.0,9.0,48.06
73.83,31.4077,49.269516,46.0,8.0,29.1
75.48,30.2111,53.389988,52.0,9.0,77.75
60.81,24.4424,40.5245,36.0,7.0,52.53
74.48,31.5737,53.46474,50.0,9.0,45.61
80.58,35.1248,54.781704,50.0,9.0,23.24
92.24,39.205,56.957523,50.0,9.0,0.0
80.2,34.625,54.843655,48.0,9.0,20.31
87.1,37.4078,56.83668,56.0,9.0,29.46
78.98,33.4454,54.418655,50.0,9.0,43.09
81.2,34.377,49.16051,38.0,8.0,0.0
79.52,33.4634,54.178146,50.0,9.0,52.32
80.98,33.8178,55.070587,50.0,9.0,20.23
57.51,23.7838,45.705357,44.0,8.0,57.61
75.29,31.8668,53.872997,50.0,9.0,37.3
71.62,28.895,52.443066,46.0,9.0,18.46
68.98,29.405,48.8332,46.0,8.0,26.3
73.08,30.7996,52.61852,50.0,9.0,57.53
79.03,34.5518,54.361233,52.0,9.0,41.82
68.82,29.0843,51.1914,46.0,9.0,63.08
84.32,36.24,56.036186,50.0,9.0,3.01
77.56,33.301,54.593033,52.0,9.0,29.31
77.86,32.1515,52.9047,46.0,9.0,56.38
72.42,30.0185,53.00411,50.0,9.0,41.49
85.82,35.9318,56.076416,52.0,9.0,20.23
70.18,30.4816,49.1466,48.0,8.0,40.46
69.88,31.4331,50.318,48.0,9.0,58.88
74.98,28.7595,51.300396,48.0,9.0,70.11
76.84,31.991,53.832767,48.0,9.0,20.08
68.47,28.302,46.04271,40.0,8.0,42.85
74.67,32.042,53.502705,48.0,9.0,29.6
67.68,28.7638,52.26206,48.0,9.0,40.31
77.31,31.8448,53.872997,50.0,9.0,37.3
68.54,28.6732,47.493893,44.0,8.0,63.32
75.87,33.6327,49.7775,44.0,8.0,21.94
75.07,31.965,53.832767,48.0,9.0,20.31
80.81,35.0286,55.51154,54.0,9.0,40.46
76.83,33.0664,53.3157,46.0,9.0,24.06
80.74,34.224,55.19814,52.0,9.0,26.3
73.96,31.5568,53.912296,50.0,9.0,61.09
77.45,33.5448,50.027702,46.0,8.0,20.23
71.6,29.514,49.024956,44.0,8.0,9.23
70.69,29.8355,52.81235,52.0,9.0,61.86
81.33,35.798,55.44876,48.0,9.0,17.07
79.44,34.7548,54.883884,50.0,9.0,37.3
79.02,33.1578,54.82502,52.0,9.0,29.46
84.52,36.245,56.39573,52.0,9.0,9.23
58.77,26.5829,45.124638,42.0,8.0,73.8
82.05,35.2018,55.830853,54.0,9.0,29.46
63.9,26.7125,50.279667,46.0,9.0,64.85
80.82,33.676,55.069656,48.0,9.0,26.8
73.02,32.9865,52.790943,46.0,9.0,44.62
80.15,33.986,55.030354,48.0,9.0,3.01
84.69,36.013,55.84443,52.0,9.0,20.31
87.6,35.798,55.44876,48.0,9.0,17.07
70.96,24.8677,50.0382,44.0,9.0,86.56
77.42,33.234,54.78479,50.0,9.0,12.24
77.21,31.567,54.423367,48.0,9.0,33.02
85.23,32.6237,52.93148,46.0,9.0,49.63
78.77,34.7947,54.633682,48.0,9.0,29.1
76.28,32.9824,54.68901,48.0,9.0,73.6
76.42,33.1278,54.27372,52.0,9.0,40.54
84.94,34.932,55.443707,50.0,9.0,17.07
82.61,38.0504,54.688667,50.0,9.0,48.24
73.94,32.8027,49.362083,44.0,8.0,33.08
69.47,30.2722,50.95071,48.0,9.0,59.14
62.4,27.2287,47.066093,44.0,8.0,46.17
85.52,36.951,55.95169,48.0,9.0,0.0
71.94,29.747,52.99472,50.0,9.0,43.37
77.0,34.7664,54.659824,44.0,9.0,49.81
80.36,35.5807,54.164837,50.0,9.0,41.46
73.26,29.6571,51.404648,48.0,9.0,74.72
72.75,31.24,53.946743,52.0,9.0,35.53
84.42,36.7537,55.11686,52.0,9.0,43.53
75.62,31.948,54.19231,50.0,9.0,26.3
64.91,27.3674,51.91586,50.0,9.0,61.55
70.53,29.082,52.94091,50.0,9.0,35.53
59.19,26.622,45.921955,44.0,8.0,43.35
83.61,36.338,56.20397,54.0,9.0,26.3
76.76,33.3341,53.139786,50.0,9.0,74.89
80.29,34.356,53.127625,48.0,9.0,30.21
52.8,23.4935,37.17234,36.0,6.0,42.17
66.13,27.2278,47.508057,44.0,8.0,37.3
68.4,27.4,52.180645,46.0,9.0,26.3
77.71,33.256,54.78479,50.0,9.0,15.54
89.35,33.189,53.84288,44.0,9.0,20.08
75.71,32.814,54.197365,48.0,9.0,26.3
64.92,27.6995,51.80652,50.0,9.0,61.86
68.68,29.8767,47.70364,44.0,8.0,37.91
71.64,31.0448,53.62743,52.0,9.0,46.53
80.46,34.219,54.838596,50.0,9.0,20.08
76.63,33.154,50.28141,42.0,8.0,0.0
61.6,26.9087,47.0998,44.0,8.0,42.31
70.02,30.7776,52.61852,50.0,9.0,57.53
70.66,29.4337,52.425205,48.0,9.0,46.17
88.57,31.072,53.778957,48.0,9.0,12.47
71.32,29.8826,53.25431,52.0,9.0,49.69
75.8,33.6265,53.278225,50.0,9.0,45.25
71.53,31.6577,49.269516,46.0,8.0,29.1
73.53,31.265,49.710545,44.0,8.0,26.8
78.35,32.7927,51.76133,44.0,9.0,45.75
65.24,27.353,47.827366,44.0,8.0,26.3
73.59,30.98,53.778957,48.0,9.0,12.24
80.65,35.8425,55.266396,50.0,9.0,42.17
83.18,35.277,55.67982,46.0,9.0,23.79
75.84,32.018,54.19231,50.0,9.0,26.3
69.74,31.368,52.72269,48.0,9.0,38.66
69.84,30.0508,53.21408,50.0,9.0,32.47
65.97,29.1748,48.465134,44.0,8.0,29.46
90.4,38.376,57.04202,52.0,9.0,3.01
73.23,30.5305,53.288975,48.0,9.0,56.05
73.37,33.482,53.72852,50.0,9.0,38.66
76.33,31.7748,53.872997,50.0,9.0,37.3
75.71,31.994,53.502705,48.0,9.0,29.6
78.26,32.8446,54.50571,52.0,9.0,40.46
76.71,34.2,54.508537,50.0,9.0,26.3
65.13,28.0854,52.200726,48.0,9.0,76.11
80.93,34.109,55.389896,50.0,9.0,9.23
78.48,29.8299,51.082516,46.0,9.0,69.6
84.35,36.061,55.84443,52.0,9.0,20.08
72.19,30.218,49.03001,42.0,8.0,12.53
77.41,33.7608,54.470535,48.0,9.0,23.24
56.73,24.781,41.97041,36.0,7.0,9.23
72.26,29.8673,52.6848,50.0,9.0,62.4
62.31,27.0667,42.90457,40.0,7.0,39.01
66.9,27.681,51.988888,48.0,9.0,43.37
78.05,33.124,54.076153,50.0,9.0,38.92
69.3,31.5287,51.561584,46.0,9.0,50.27
86.42,37.116,56.449535,52.0,9.0,17.07
93.09,39.955,57.652184,50.0,9.0,0.0
68.95,29.5923,52.493042,52.0,9.0,69.56
72.26,26.6591,51.510666,46.0,9.0,91.31
73.79,30.7588,53.45965,48.0,9.0,23.24
74.27,31.5207,53.105198,48.0,9.0,36.09
78.76,34.0927,53.939022,48.0,9.0,39.01
53.68,22.823,49.79751,52.0,9.0,12.53
72.39,28.4766,52.494045,48.0,9.0,40.46
66.85,28.617,48.419846,44.0,8.0,12.24
87.77,38.429,57.40156,54.0,9.0,9.23
83.69,36.0545,54.106884,48.0,9.0,22.0
75.24,33.1399,50.946697,48.0,9.0,79.11
83.05,32.844,50.32071,42.0,8.0,23.79
71.19,28.1674,52.03294,44.0,9.0,52.82
71.09,31.1933,48.63685,48.0,8.0,52.82
77.17,33.208,54.78479,50.0,9.0,15.54
81.79,35.147,56.15016,54.0,9.0,18.46
67.87,30.453,52.66888,48.0,9.0,34.12
66.73,28.6958,50.776566,48.0,9.0,63.33
75.82,32.7298,54.86432,52.0,9.0,53.25
77.2,33.0878,54.82502,52.0,9.0,29.46
67.6,29.077,52.278812,44.0,9.0,57.93
68.73,31.2169,51.472824,50.0,9.0,84.16
77.86,34.103,54.148994,48.0,9.0,20.08
72.21,30.3506,53.539177,50.0,9.0,64.25
69.69,30.3367,49.255005,46.0,8.0,45.05
83.47,35.79,56.075485,50.0,9.0,26.8
84.75,35.812,56.075485,50.0,9.0,27.03
71.18,29.514,53.186478,48.0,9.0,26.3
65.6,27.611,51.988888,48.0,9.0,43.37
86.6,37.186,56.449535,52.0,9.0,17.07
67.96,28.5906,51.54509,50.0,9.0,71.17
57.89,25.138,38.5916,34.0,6.0,23.79
70.37,30.733,53.4489,48.0,9.0,18.46
82.63,34.9806,55.51154,54.0,9.0,40.46
77.17,33.8544,53.34976,50.0,9.0,58.69
80.03,35.1518,55.141247,52.0,9.0,29.46
64.72,27.4848,51.36208,46.0,9.0,70.05
72.28,27.5024,52.47072,50.0,9.0,65.7
83.45,36.333,55.84443,52.0,9.0,20.31
71.78,31.6837,50.949627,44.0,9.0,54.46
74.17,31.0838,54.143356,48.0,9.0,67.81
77.63,32.8107,53.470703,48.0,9.0,41.57
70.12,29.8386,53.25431,52.0,9.0,49.69
60.01,25.9898,43.100967,42.0,7.0,29.46
71.67,31.2306,52.356987,50.0,9.0,58.28
86.99,37.771,56.64635,48.0,9.0,0.0
77.21,33.9817,54.436867,52.0,9.0,46.17
76.91,32.2398,54.579456,54.0,9.0,41.99
70.54,29.6617,52.425205,48.0,9.0,46.17
68.61,28.832,52.94091,50.0,9.0,35.53
67.77,28.8575,51.65443,50.0,9.0,71.03
83.06,36.702,51.59841,46.0,8.0,0.0
61.44,26.0647,47.243343,42.0,8.0,45.05
69.92,30.0204,53.437614,48.0,9.0,82.83
80.58,34.0048,54.189224,50.0,9.0,37.3
73.66,30.6718,53.267887,50.0,9.0,40.54
86.07,36.735,56.680595,50.0,9.0,23.79
66.33,26.733,46.508892,40.0,8.0,43.6
82.24,34.481,55.674763,48.0,9.0,23.79
82.66,35.728,55.44876,48.0,9.0,17.07
80.98,35.1865,55.261337,52.0,9.0,42.17
81.59,35.1667,53.871426,50.0,9.0,42.74
91.32,39.931,56.962578,48.0,9.0,0.0
68.59,27.9198,52.56779,50.0,9.0,41.99
76.8,32.8778,54.27372,52.0,9.0,40.54
80.07,34.015,54.700294,48.0,9.0,9.23
85.47,36.064,51.292297,42.0,8.0,0.0
65.23,27.396,51.940136,46.0,9.0,35.53
78.81,33.0398,54.82502,52.0,9.0,29.46
85.4,37.5795,55.571724,50.0,9.0,32.59
60.41,27.0802,45.725803,44.0,8.0,76.96
84.69,37.663,55.242336,50.0,9.0,21.59
63.88,27.2284,47.57589,48.0,8.0,60.69
78.72,34.1167,54.628624,50.0,9.0,39.01
77.92,31.6338,54.064754,48.0,9.0,20.23
83.28,36.197,55.01652,48.0,9.0,12.53
79.63,34.009,55.149387,50.0,9.0,21.76
88.94,34.767,54.94586,46.0,9.0,0.0
75.3,32.6114,53.123943,48.0,9.0,51.04
70.89,32.037,43.854263,36.0,7.0,0.0
66.84,29.0115,51.94784,50.0,9.0,70.38
74.68,33.8674,52.95409,46.0,9.0,55.45
82.06,35.1797,54.282604,48.0,9.0,28.68
75.44,32.5999,51.723446,46.0,9.0,74.93
73.14,31.677,53.872066,48.0,9.0,43.87
64.54,27.6995,51.80652,50.0,9.0,58.56
77.08,33.6897,52.62045,48.0,9.0,53.12
87.74,36.94,56.04124,48.0,9.0,3.24
69.64,29.561,48.143597,44.0,8.0,26.3
78.51,34.1887,53.86459,48.0,9.0,35.08
81.17,34.061,55.389896,50.0,9.0,9.23
64.13,28.1307,49.314857,48.0,9.0,75.96
79.0,31.1601,54.859608,54.0,9.0,67.77
81.7,34.5577,54.716137,50.0,9.0,33.08
78.92,33.0828,54.465477,50.0,9.0,23.24
69.96,29.3508,52.906467,48.0,9.0,61.09
70.21,29.3352,52.83344,50.0,9.0,79.27
62.61,22.6374,46.692974,44.0,8.0,56.74
80.09,34.908,54.7541,48.0,9.0,17.07
84.61,36.338,56.20397,54.0,9.0,26.3
81.07,34.4611,52.980858,48.0,9.0,63.01
85.52,32.3558,53.829304,46.0,9.0,32.76
76.94,31.6318,52.394043,44.0,9.0,46.01
82.21,36.229,54.931164,48.0,9.0,21.59
81.9,34.908,54.7541,48.0,9.0,17.07
77.98,33.1397,53.30832,46.0,9.0,28.68
61.28,25.0211,48.07121,48.0,9.0,85.39
59.7,26.0378,43.100967,42.0,7.0,32.76
76.63,33.029,54.246117,50.0,9.0,34.14
75.22,32.8614,53.123943,48.0,9.0,51.04
77.92,31.484,52.993164,44.0,9.0,49.57
69.6,28.0777,52.31759,48.0,9.0,43.7
79.75,34.497,54.278553,50.0,9.0,27.05
70.06,31.2748,51.963284,48.0,9.0,105.26
86.05,36.9787,55.639515,50.0,9.0,29.1
69.02,30.045,52.99472,50.0,9.0,43.37
81.88,35.112,55.23932,52.0,9.0,23.32
81.92,35.7777,55.17591,48.0,9.0,35.82
73.42,32.137,54.00055,52.0,9.0,43.37
79.62,34.0953,54.69646,54.0,9.0,62.4
79.57,34.5207,53.55973,50.0,9.0,44.7
66.49,27.7246,52.24848,50.0,9.0,49.69
69.73,29.347,48.665413,42.0,8.0,3.01
74.2,31.3525,53.145428,50.0,9.0,53.31
78.29,34.477,55.434254,48.0,9.0,33.02
87.47,37.3977,55.727024,50.0,9.0,33.08
76.17,33.0344,52.493237,46.0,9.0,43.84
80.64,33.698,55.069656,48.0,9.0,27.03
78.34,33.005,53.556515,48.0,9.0,34.14
84.9,36.702,55.058907,50.0,9.0,14.16
84.06,36.013,55.84443,52.0,9.0,20.31
78.81,33.9585,53.717724,50.0,9.0,48.91
74.93,32.058,53.641006,50.0,9.0,37.38
78.44,33.0828,54.465477,50.0,9.0,23.24
74.96,31.3938,54.104053,48.0,9.0,44.02
81.79,33.9237,54.579876,48.0,9.0,24.56
82.06,34.083,55.389896,50.0,9.0,9.23
86.1,36.1178,55.386814,50.0,9.0,20.23
67.94,29.1358,52.857716,46.0,9.0,56.55
78.48,33.239,55.144333,52.0,9.0,21.76
78.46,33.164,54.78479,50.0,9.0,12.24
87.6,36.951,55.95169,48.0,9.0,0.0
69.49,30.7714,50.460636,46.0,9.0,70.25
87.63,38.2497,56.14244,50.0,9.0,21.94
49.51,21.2411,39.05579,38.0,7.0,76.15
71.86,30.7828,52.770042,46.0,9.0,23.24
84.68,35.887,56.435028,52.0,9.0,33.02
91.58,38.306,57.04202,52.0,9.0,3.01
89.16,37.631,56.64635,48.0,9.0,0.0
80.59,30.0361,52.49558,48.0,9.0,64.44
60.86,24.314,49.886913,46.0,9.0,77.86
70.92,30.982,52.653084,48.0,9.0,43.1
73.98,30.4708,53.498947,48.0,9.0,47.26
81.6,34.612,51.282185,46.0,8.0,0.0
71.87,29.693,51.155262,44.0,9.0,54.0
69.88,30.4975,48.20679,44.0,8.0,42.17
78.48,33.261,55.144333,52.0,9.0,18.46
74.77,30.394,53.471344,46.0,9.0,40.86
74.42,32.8357,53.69346,50.0,9.0,38.33
67.32,29.195,44.671677,42.0,7.0,9.23
72.67,31.4648,53.912296,50.0,9.0,61.09
76.47,32.013,53.832767,48.0,9.0,20.08
86.16,33.2488,53.88311,46.0,9.0,37.3
79.92,31.1315,52.068535,48.0,9.0,52.9
77.93,33.5874,52.83068,46.0,9.0,52.05
82.03,35.549,54.236507,48.0,9.0,21.59
72.61,32.0844,52.6287,50.0,9.0,61.28
73.66,32.151,52.347275,48.0,9.0,43.1
44.2,18.321,42.142033,42.0,8.0,68.88
82.01,35.704,54.75916,46.0,9.0,17.07
55.18,23.892,42.22269,42.0,7.0,35.53
75.74,30.897,54.1385,50.0,9.0,18.46
66.01,26.4336,51.29646,48.0,9.0,57.53
65.19,28.9527,52.17964,50.0,9.0,55.4
74.56,30.157,53.422592,44.0,9.0,36.32
79.07,34.1806,55.265976,56.0,9.0,49.69
76.73,32.088,54.19231,50.0,9.0,29.6
61.53,26.5377,47.012287,44.0,8.0,48.24
83.09,35.9305,54.96156,52.0,9.0,35.6
62.75,26.849,51.38378,48.0,9.0,46.38
73.59,32.0078,53.68124,52.0,9.0,54.37
85.93,37.455,55.38064,52.0,9.0,32.67
83.67,35.1295,53.52885,46.0,9.0,36.02
77.98,33.234,54.78479,50.0,9.0,15.77
85.56,36.243,55.706127,50.0,9.0,9.23
73.8,29.8097,52.743774,46.0,9.0,56.87
79.99,35.6754,54.734882,50.0,9.0,43.09
68.64,28.8338,52.26206,48.0,9.0,40.31
74.62,30.9698,53.267887,50.0,9.0,40.54
68.13,29.5802,52.60238,52.0,9.0,72.55
66.13,28.4814,50.646137,48.0,9.0,83.56
72.3,31.604,49.341183,44.0,8.0,9.23
71.28,30.9968,53.62743,52.0,9.0,46.53
70.76,30.1207,51.96142,48.0,9.0,61.23
71.48,30.867,53.5872,50.0,9.0,29.54
80.79,33.3525,53.368305,48.0,9.0,49.66
50.75,22.2217,36.53963,34.0,6.0,29.1
83.73,36.173,55.706127,50.0,9.0,9.23
72.77,31.5415,52.466328,50.0,9.0,58.14
81.98,30.7928,50.77744,48.0,9.0,81.82
75.61,31.4068,49.711475,46.0,8.0,20.23
74.42,30.2931,52.8288,46.0,9.0,61.84
62.28,26.7125,50.311214,46.0,9.0,64.85
81.43,35.3337,55.58065,52.0,9.0,31.17
80.57,34.01,54.34075,46.0,9.0,3.01
56.81,23.9238,42.095135,40.0,7.0,32.76
76.49,33.256,54.78479,50.0,9.0,12.24
80.27,33.94,54.34075,46.0,9.0,3.01
93.33,40.512,58.047848,54.0,9.0,3.01
73.78,30.8338,53.81919,50.0,9.0,29.46
77.48,31.3447,48.36131,40.0,8.0,33.08
73.98,30.9278,53.129585,48.0,9.0,32.76
78.3,34.377,54.278553,50.0,9.0,27.05
77.1,33.162,54.095184,48.0,9.0,12.24
63.5,26.3645,46.692974,44.0,8.0,49.33
74.83,31.5737,53.46474,50.0,9.0,42.31
56.81,24.8864,46.55675,46.0,8.0,61.55
78.31,34.4967,54.633682,48.0,9.0,29.1
69.12,29.8366,52.56471,50.0,9.0,52.99
74.35,31.7387,52.67166,46.0,9.0,31.69
75.8,31.567,54.423367,48.0,9.0,33.02
68.11,28.9778,52.083042,50.0,9.0,55.49
72.94,31.2487,53.105198,48.0,9.0,36.09
67.67,28.6108,52.6216,50.0,9.0,46.53
79.88,34.149,54.838596,50.0,9.0,20.08
67.68,25.3668,50.10597,50.0,9.0,96.7
76.76,33.1937,54.023518,50.0,9.0,42.25
74.52,32.1358,51.80344,48.0,9.0,91.44
68.44,27.308,48.019123,42.0,8.0,9.23
69.33,31.1995,48.90145,44.0,8.0,42.17
82.48,36.269,55.706127,50.0,9.0,9.23
81.75,35.1778,55.141247,52.0,9.0,29.46
71.37,30.8644,52.615955,50.0,9.0,58.2
79.67,33.5298,55.109886,50.0,9.0,44.02
77.36,32.8666,54.50571,52.0,9.0,40.46
79.84,33.698,55.069656,48.0,9.0,27.03
76.64,34.5417,52.62045,48.0,9.0,50.42
82.92,38.0024,54.688667,50.0,9.0,48.24
79.64,33.6877,54.859684,48.0,9.0,35.82
79.12,32.297,54.668934,46.0,9.0,23.79
67.98,28.854,52.94091,50.0,9.0,35.53
68.84,27.68,46.885456,38.0,8.0,34.14
73.7,32.739,53.837822,46.0,9.0,20.08
91.76,39.58,56.310303,50.0,9.0,4.93
77.42,32.018,54.19231,50.0,9.0,26.3
68.66,29.602,48.473656,44.0,8.0,20.08
87.38,34.6138,55.07564,48.0,9.0,20.23
69.98,27.2368,51.900635,46.0,9.0,61.09
85.82,36.408,56.20397,54.0,9.0,26.3
75.28,30.5408,53.498947,48.0,9.0,47.26
90.9,36.1215,54.57095,46.0,9.0,32.59
77.73,32.066,54.19231,50.0,9.0,26.3
106.66,32.9557,53.863964,42.0,9.0,45.73
81.43,34.1147,53.939022,48.0,9.0,39.01
82.21,30.7928,48.715755,40.0,8.0,20.23
71.61,30.6574,48.64619,44.0,8.0,24.06
79.69,33.1358,54.82502,52.0,9.0,29.46
70.68,29.8252,53.1183,48.0,9.0,93.83
69.95,30.6068,49.465908,48.0,8.0,29.46
68.3,30.1574,51.69764,48.0,9.0,67.98
79.7,31.8057,52.341457,46.0,9.0,54.46
78.71,33.331,55.144333,52.0,9.0,18.46
82.24,35.3758,54.17517,48.0,9.0,33.12
76.64,33.74,50.347015,46.0,8.0,9.23
79.33,33.261,55.144333,52.0,9.0,18.46
79.29,33.8418,53.927696,50.0,9.0,38.05
66.64,27.9458,52.56779,50.0,9.0,41.99
79.3,34.3038,55.11494,48.0,9.0,44.02
79.08,34.0184,54.65477,46.0,9.0,49.81
78.54,33.0608,54.465477,50.0,9.0,23.24
82.64,33.7698,55.070587,50.0,9.0,20.23
61.16,26.3645,46.692974,44.0,8.0,49.33
60.69,26.4798,43.385834,40.0,7.0,44.02
77.44,33.7947,53.939022,48.0,9.0,29.1
73.47,32.6767,48.955036,44.0,8.0,28.68
79.1,33.6177,54.859684,48.0,9.0,45.73
70.07,29.795,52.99472,50.0,9.0,43.37
65.87,28.416,48.77939,46.0,8.0,18.46
51.9,22.2328,43.582626,42.0,8.0,76.22
79.74,33.821,55.4292,50.0,9.0,33.02
69.08,30.0288,52.911522,46.0,9.0,61.09
82.07,35.2024,54.321533,48.0,9.0,43.88
73.48,30.8578,53.129585,48.0,9.0,29.46
76.83,32.489,53.837822,46.0,9.0,20.08
80.74,34.01,54.34075,46.0,9.0,3.01
81.5,33.8878,55.070587,50.0,9.0,20.23
75.96,33.011,55.144333,52.0,9.0,18.46
71.42,30.6014,53.16726,50.0,9.0,52.32
85.71,37.677,55.95675,46.0,9.0,0.0
64.93,27.1798,47.508057,44.0,8.0,37.3
58.33,24.8,42.300472,36.0,7.0,3.01
64.96,28.0672,50.138813,48.0,9.0,72.03
64.06,23.9805,49.100986,48.0,9.0,70.11
81.43,34.272,55.19814,52.0,9.0,26.3
73.51,29.431,53.417534,46.0,9.0,36.32
80.06,31.6154,52.44249,48.0,9.0,65.42
85.19,36.221,55.706127,50.0,9.0,12.53
65.97,26.893,51.57554,46.0,9.0,32.61
78.67,34.18,55.19814,52.0,9.0,29.6
76.98,31.844,52.727745,46.0,9.0,38.66
76.05,32.0666,54.260143,54.0,9.0,49.69
77.79,33.256,54.78479,50.0,9.0,12.47
70.81,28.577,50.333515,44.0,9.0,55.97
86.07,37.4737,56.58648,54.0,9.0,31.17
78.58,33.331,55.144333,52.0,9.0,18.46
61.19,22.5631,44.04622,42.0,8.0,89.52
75.19,29.0241,53.85378,52.0,9.0,67.77
81.66,35.2718,55.830853,54.0,9.0,29.46
76.08,33.4834,53.34976,50.0,9.0,56.19
78.89,33.3644,52.748463,44.0,9.0,62.7
76.8,33.0878,54.82502,52.0,9.0,29.46
75.6,32.1565,52.762104,46.0,9.0,42.85
64.04,27.6551,47.27793,44.0,8.0,78.91
65.28,28.3686,47.94901,48.0,8.0,57.53
85.89,36.0018,56.076416,52.0,9.0,20.23
71.29,29.5908,52.867165,48.0,9.0,37.3
69.63,28.9967,52.3714,48.0,9.0,48.24
61.68,27.2283,49.82263,48.0,9.0,108.03
84.59,36.083,55.84443,52.0,9.0,20.31
73.52,31.147,54.1385,50.0,9.0,18.46
82.34,35.878,53.80297,46.0,9.0,17.82
84.84,37.162,55.759933,50.0,9.0,17.07
75.46,31.567,54.423367,48.0,9.0,33.02
66.33,27.724,48.06348,40.0,8.0,36.32
72.84,31.24,53.946743,52.0,9.0,35.53
81.66,34.4877,54.716137,50.0,9.0,33.08
92.56,38.9818,57.087303,52.0,9.0,20.23
73.77,33.079,53.95958,48.0,9.0,45.38
74.15,30.5938,53.85849,50.0,9.0,53.25
88.42,37.581,57.155994,56.0,9.0,18.46
76.95,32.998,54.23349,50.0,9.0,23.32
84.58,36.7417,55.72197,52.0,9.0,33.08
65.4,27.7848,52.376034,52.0,9.0,55.76
63.8,27.2064,47.57589,48.0,8.0,60.69
69.55,28.9933,49.80999,48.0,9.0,100.55
76.71,33.314,53.560734,46.0,9.0,15.37
74.75,29.5345,51.1133,48.0,9.0,74.16
81.98,34.9106,55.51154,54.0,9.0,40.46
80.53,35.1248,54.781704,50.0,9.0,23.24
58.4,24.963,42.10871,38.0,7.0,20.08
57.11,24.8157,44.197758,42.0,8.0,45.75
89.01,38.352,55.745876,48.0,9.0,12.89
83.57,35.37,55.79062,52.0,9.0,12.24
77.3,35.551,54.92611,50.0,9.0,21.59
75.22,32.0666,54.260143,54.0,9.0,49.69
71.8,29.1627,52.65626,46.0,9.0,52.89
67.4,28.899,52.749153,52.0,9.0,52.6
90.8,37.115,56.641296,50.0,9.0,0.0
72.75,30.7536,53.30812,52.0,9.0,57.53
77.07,33.4358,54.420284,48.0,9.0,44.02
88.77,38.2318,56.392647,52.0,9.0,20.23
65.18,27.0608,47.459305,42.0,8.0,29.46
75.97,33.1964,53.940357,50.0,9.0,68.9
72.36,30.7948,53.62743,52.0,9.0,46.53
76.53,31.7748,53.872997,50.0,9.0,37.3
65.51,28.8495,47.78632,46.0,8.0,53.31
62.45,26.9398,47.547356,44.0,8.0,61.09
71.68,30.5036,49.1466,48.0,8.0,40.46
60.45,26.369,46.683586,44.0,8.0,51.21
72.86,31.3525,53.145428,50.0,9.0,53.31
56.11,23.4684,45.835785,42.0,8.0,76.11
84.02,36.221,55.706127,50.0,9.0,9.23
71.8,31.5276,53.313175,50.0,9.0,57.53
72.22,30.5848,49.465908,48.0,8.0,29.46
86.44,36.951,55.95169,48.0,9.0,0.0
71.24,32.6271,52.221466,48.0,9.0,71.46
73.82,30.9698,53.267887,50.0,9.0,40.54
84.7,35.8497,55.865513,50.0,9.0,45.73
74.69,33.5249,52.30148,48.0,9.0,60.91
66.29,28.57,50.238678,46.0,9.0,56.74
88.11,39.3201,55.07528,50.0,9.0,41.81
62.74,26.917,46.586464,42.0,8.0,37.38
71.14,31.8784,49.064598,44.0,8.0,43.09
77.88,33.952,55.19814,52.0,9.0,26.3
70.49,25.8848,52.032867,50.0,9.0,79.8
86.46,39.5514,55.28525,50.0,9.0,27.82
69.49,29.546,53.225777,48.0,9.0,50.09
84.49,34.553,54.15405,46.0,9.0,20.31
84.39,36.293,56.39573,52.0,9.0,9.23
60.27,27.1945,41.79974,38.0,7.0,36.02
82.43,37.663,55.242336,50.0,9.0,21.59
82.31,34.179,55.389896,50.0,9.0,12.53
66.53,27.7151,45.957623,40.0,8.0,78.49
60.66,25.9925,46.698933,46.0,8.0,51.05
65.02,27.231,52.028187,48.0,9.0,67.16
64.7,27.471,47.827366,44.0,8.0,26.3
83.82,36.2137,54.361652,46.0,9.0,24.39
65.11,23.58,45.026596,42.0,8.0,64.17
75.62,32.5642,53.85378,52.0,9.0,63.32
77.9,32.844,50.32071,42.0,8.0,23.79
68.3,26.7443,52.263847,54.0,9.0,114.02
70.17,29.1814,52.23209,50.0,9.0,61.55
74.2,32.5054,53.621788,52.0,9.0,63.4
74.5,30.4134,52.940056,50.0,9.0,60.69
77.25,33.5926,54.510765,50.0,9.0,40.46
75.6,32.013,53.832767,48.0,9.0,20.08
77.84,31.591,53.733765,46.0,9.0,33.02
74.49,29.2098,53.098225,46.0,9.0,44.02
74.85,30.7066,52.810276,48.0,9.0,40.46
83.56,35.0544,53.31289,46.0,9.0,51.61
76.69,32.8854,53.813545,50.0,9.0,51.04
73.18,30.8338,53.81919,50.0,9.0,29.46
80.47,34.0377,54.037037,50.0,9.0,37.91
59.34,25.856,46.634834,42.0,8.0,43.37
77.1,32.8558,54.27372,52.0,9.0,40.31
